SN,Text ID,Text,SEN,HAO,POL,PGS,FT,EYE,HBF,FR,EMP,BF,SW,DO
1788,29e0b3775bdb410a,सलाम छ सर,2,0,0,0,0,0,0,0,0,0,0,1
1789,a36b9303b2f94a6d,िशाल घर्ति मगर,0,0,0,0,0,0,0,0,0,0,0,1
1790,57755f742f4a4826,सबै मिलेर म्यानपावर चालाउछ अनि भासण दिन्छ सक्ने हो भने कारबाही गर्नु नि गरिब परिवार को मान्छे बाध्यता ले रिन लिएर जति भए पनि तिरेर जान बाध्य छ्न,1,1,0,0,0,1,0,0,0,1,0,0
1791,0ad36a5fb08f4956,वैदेशिक रोजगार अमेरिकाले पनि रोक्न सकेको छैन त्यस्तो देश बनाउन पर्छ देशमै बसेर पनि केही गरेर जीवन यापन गर्न सकोस ताकी बिदेस जान नपरोस,0,0,1,1,0,1,0,0,0,0,0,0
1792,2c82f945ad914671,सेवा शुल्क भनेर केही रकम नलिई कसैले पनि कार्यालय सञ्चालन स्टाप खर्च त अवश्य चाहिन्छ अनि,0,0,0,0,0,1,0,0,0,1,0,0
1793,8a5f3225b3704214,मेरो गाउको एकजना साथी पनि रहेछ यो ठाउमा तर अहिले उ अमेरिकामा छ,0,0,0,0,0,1,0,0,0,1,0,0
1794,64df469a4cf74f3a,बर्ष भयो काठमाडौ मा भात खान लाको पैसा दिन्छु भन्दा नि भिसा लाग्दैन मेरो,0,0,0,0,0,1,0,1,0,0,0,0
1795,6c5f8e02fc2f4d39,येक दुई मेनपावरले येस्तो काम गरेर के हुन्छ बकिहरुले त लुट्ने गरेकै छ सम्बन्धि निकैई कमिसन पायेकै छ,0,0,0,0,0,1,0,0,0,1,0,0
1796,e0f64b2eb29c4de0,कस्तो अन्तर्वार्तामा पास भएकोले भन्नु भाकिहोला,1,1,0,0,0,1,0,0,0,1,0,0
1797,496f259570aa4884,भर्खरै tamimi ग्लोबल को intervew सके पछि मात्र तपाइको aap देखायो किन,0,0,0,0,0,0,0,0,0,0,0,1
1798,7a438a23339b4467,भनाइ मात्रा फ्री होला तर अन्तिममा यति पैसा लाग्छ भन्ने हो,0,0,0,0,0,1,0,0,0,1,0,0
1799,ddca9a142e6940c0,फ्री भनेर याहा बाट जादा बाहिर पुगिसके पछि केही अप्ठ्यारो त आउन्न अनि छोरी मान्छे लाई पनि लान्छ पासपोर्ट पेस गरेपछि कति समय मा भिजा लाग्छ,1,1,0,0,0,1,0,0,0,1,0,0
1800,0ef92bcce8f24a77,हजुरको फोन पाए अभारी हुने थियो मेरो मोबाइल मा मेसेज गरी दिनु होला,0,0,0,0,0,0,0,0,0,0,0,1
1801,b560e0f94ff344e4,गुनासो गर्न जाँदा आज भोलि police ni bikrera बसिसकेका हुन्छन् कोलाई भन्नु गरीब ले कल्ले सुन्छ,0,0,0,0,0,1,0,0,0,1,0,0
1802,244e51fdc6a64bb7,अनि हामी लाई ठाग्नी लाई का गएर गुहार मग्नी त कसरी चिनाउनु त त्यो मेनपावर र मेनपावर का चोर हरु कै कै contact kai sujab ni chaiyi,0,0,0,0,0,0,0,0,0,0,0,1
1803,3dbed848a62041b0,मैले एउटा भाइ लाई तपाईको भिडियो देखाईदिए उस्ले फोन गरेछ तर उता बाट यस्तो जवाफ आएछ त्यो त मिडिया ले गरेको प्रचार मात्र हो पैसा त लागिहाल्छ नि भनेछ,0,0,0,0,0,1,0,0,0,1,0,0
1804,be004bfd1f494a0d,मेनपावरमा पनि यत्तिको संघर्ष बुझ्ने मन भएका मान्छे हुन्छन र,0,0,0,0,0,0,0,0,0,0,0,1
1805,cae094fb76f44487,फटाहा अब जिन्दगी बुझ्नलाइ पशुपति र टिचिङ हस्पिटल जानु पर्ने भयो लुट्न बसेको man power ले अझ आर्थिक सहयोग गर्छ वाहियात,1,1,0,0,0,1,0,0,0,1,0,0
1806,ebbcd630d7574fd0,गर्छ मित्र,2,0,0,0,0,0,0,0,0,0,0,1
1807,bc21993e776e41b9,तपाईं ले भिडियो पुरै हेर्नु भएन छ सर,1,1,0,0,0,0,0,0,0,0,0,1
1808,fcb249c2d80a4f5a,कुरा मात्र मिठो उखान र टुक्का यो बनावटी कुरा मात्र गर्ने काम चाहि माखो नमार्ने जताततै सेटिङ्ग र घुसपैठ फ्रिभिषा भनेर असुली गर्ने चोर हरु लाई के भयो खै,1,1,0,0,0,0,0,1,0,0,0,0
1809,2974b34902fe4683,मलाईपनी बिश्वाश लागेन,1,1,0,0,0,1,0,0,0,1,0,0
1810,b3c9e5b8d6894c1c,कुरा मात्र मिठा मिठा गर्ने हो सबै सेटिङमा काम गर्ने मान्छेलाई भेडा बनाउने मात्र हो,1,1,0,0,0,1,0,0,0,0,0,0
1811,41307a35d5084ad9,मेनपावर लाई महिना सम्म टिचिङ सुत्दा देखेनछ पास भयपछी छुट दियो रे,1,1,0,0,0,1,0,0,0,0,0,0
1812,13464c35721a407d,हजुर सर पाच वटा मेनपावर छन फिरि भिसा फिरि टिकट मा इ मेनपावर ले बिदेस पठाउछन भन्नू भयाे सर मलाई यक मेनपावर काे नम्बर र नाम दिनुन सर ल र मेराे नम्बर म,0,0,0,0,0,1,0,0,0,1,0,0
1813,c1fff8ef99944753,म लाइ भगवान ले कहिले हेर्छ हजुर,0,0,0,0,0,0,0,0,0,0,1,1
1814,45ebac2a95de4ae6,मैलेपनि दिन सम्म दुनोट खाएर र पेटिमा सुतेर बितेको छ,0,0,0,0,0,1,0,0,0,0,0,1
1815,6cf03fed81824a35,नम्बर दिनु परो मलाई हजुर को,0,0,0,0,0,0,0,0,0,0,1,1
1816,5842945781c44d8b,सबै संजालमा सुनेर रमाइलो गर्ने मात्रै हो हुनेवाला केही छैन,0,0,0,0,0,0,0,0,0,0,0,1
1817,dd81b6e8c60e4cb6,कस्तो बिदम्बन कठै,1,1,0,0,0,1,0,0,0,0,0,1
1818,93d7cda0951c447c,सर हजुर हरू लाई कसरी सम्पर्क गर्ने हजुर,0,0,0,0,0,1,0,0,0,0,0,1
1819,2783c98857124d1e,मेनपावर वाला पनि हामी जस्तै मानव हो दया मया अबस्य हुन्छ यदि सत्य भएको भय सलाम मेन पावर लाई सेवा नै परम धर्म,0,0,0,0,0,1,0,0,0,0,0,1
1820,ebc63830bf074b2c,राम्रो कुरा,2,0,0,0,0,0,0,0,0,0,0,1
1821,13f4fe62708b4f6b,सर म पनि जानचाहानछु,0,0,0,0,0,0,0,0,0,0,1,0
1822,e44b2c8abfe746ec,साच्चिकै यो युवाको कथा सुनेर सारे मन छोइयो,0,0,0,0,0,1,0,0,0,1,0,0
1823,e01d609f46dc4b4f,पशुपतिनाथ र टिचिङ अस्पताल कति दुरीमा पर्छ होला साँच्चै,2,0,0,0,1,0,0,0,0,0,1,0
1824,98ed6ed969834451,उधारो गफ,1,1,0,0,0,0,0,0,0,0,0,0
1825,7efe156b49634d68,यो इथिकल एक्विपमेन्ट को प्रकृया के हो र उमेर को हद कति हो हजुर मेरो पनि चाहना छ जानकारी दिनु होला,0,0,0,0,0,1,1,0,0,0,0,0
1826,bcd64e7986c54b24,कति चित्त बुझ्ने कुरा गर्नु भयो सर म हजुरलाई मन देखि सम्मान गर्दछु,2,0,0,0,0,0,0,0,0,0,0,1
1827,d236a4c278d54377,फटा कुरा नगरम,1,1,0,0,0,1,0,0,0,0,0,0
1828,61aad24420994821,हजूर जस्तो ब्यक्ति चाहीन्छ,2,0,0,0,0,0,0,0,0,0,0,1
1829,6019e6e414564c44,ठूलो धर्म sir को,0,0,0,0,0,0,0,0,0,0,1,1
1830,248bfd5b118947d7,सत्य हो कि असत्य हो केही बुझ्नै नसकिने हो यो कुरा मा सचिकै जिरो मा बिदेस पथाउछ कि नै भन्ने कुरा मा,0,0,0,0,0,0,0,0,0,0,1,1
1831,aa8438746a154859,नम दिनुन मेनपार को,0,0,0,0,0,0,0,0,0,0,0,1
1832,4873db2fb22d4575,आउन सक्छ किनकी मैले बिहान दुई घन्टा बेलुका भोकै दुई घन्टा हिनेरै पड्या हो क्यारे,0,0,0,0,0,1,0,0,0,1,0,1
1833,1ae6541b15e446c0,राम्रो कुरा,2,0,0,0,0,0,0,0,0,0,0,1
1834,68c575c28eff4e73,हिजो मात्रै एवंटा मेनपावर मा interview थियोअल फ्री छतर interview di da Saab tiktak cha तर waiting ma बस्नु पर छ लाख दी दा पास हुन छ भनु भो,0,0,0,0,0,1,0,0,0,0,0,0
1835,aa1cd9d45bd24427,सम्पर्क नं र ठेगाना sir plz plz plz,0,0,0,0,0,0,0,0,0,0,0,1
1836,d271574af4144605,नयाँ डिमानड छ सर,0,0,0,0,0,1,0,0,0,1,0,0
1837,737d1433167f4eba,दामि छ दादा,2,0,0,0,0,0,0,0,0,0,0,1
1838,7803b5800988450b,कस्तो बिडम्बना,1,1,0,0,0,0,0,0,0,0,0,1
1839,eea687fc2aab4e16,जानकारिकाे लागि ध्यबाद सर,2,0,0,0,0,1,0,0,0,0,0,0
1840,2184e88054664b6b,सहि कुरा भन्नु भो हजुरले,2,0,0,0,0,0,0,0,0,0,0,1
1841,f2b8d13af58c415c,यहि नै हो हाम्रो pida सारै मनमा लागो हजुरको कुरा,2,0,0,0,0,1,0,0,0,0,0,1
1842,27145b70a2384a92,अनिल सर हजुरको सत्यता मा आधारित नेपाल मा मेनपावरले आम युवायुवतीहरुलाई बेच्ने पेशामा सरकार स्वयम् जिम्मेवारी छ जसले देखेरपनि नदेखेको जस्तो गरिरहेको छ,0,0,1,1,0,1,0,0,0,1,0,0
